,order,class,family,species,AaM,log.AaM,adMort,svl,repmode,juvTerr,birth.svl,longevity,juvSurv,juvMort,AdTerr,mass,birth.mass,RCM,IPB,reloff
179,Anura,Amphibia,Arthroleptina,Astylosternus montanus,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
180,Anura,Amphibia,Arthroleptina,Astylosternus nganhanus,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
181,Anura,Amphibia,Arthroleptina,Astylosternus occidentalis,NA,NA,NA,65.3,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
182,Anura,Amphibia,Arthroleptina,Astylosternus perreti,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
183,Anura,Amphibia,Arthroleptina,Astylosternus ranoides,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
184,Anura,Amphibia,Arthroleptina,Astylosternus rheophilus,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
185,Anura,Amphibia,Arthroleptina,Astylosternus schioetzi,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
186,Anura,Amphibia,Arthroleptina,Cardioglossa alsco,NA,NA,NA,34,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
187,Anura,Amphibia,Arthroleptina,Cardioglossa cyaneospila,NA,NA,NA,31,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
188,Anura,Amphibia,Arthroleptina,Cardioglossa elegans,NA,NA,NA,37,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
189,Anura,Amphibia,Arthroleptina,Cardioglossa escalerae,NA,NA,NA,26.5,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
190,Anura,Amphibia,Arthroleptina,Cardioglossa gracilis,NA,NA,NA,40.4,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
191,Anura,Amphibia,Arthroleptina,Cardioglossa gratiosa,NA,NA,NA,34.1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
192,Anura,Amphibia,Arthroleptina,Cardioglossa leucomystax,NA,NA,NA,39.7,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
193,Anura,Amphibia,Arthroleptina,Cardioglossa manengouba,NA,NA,NA,31.2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
194,Anura,Amphibia,Arthroleptina,Cardioglossa melanogaster,NA,NA,NA,28.5,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
195,Anura,Amphibia,Arthroleptina,Cardioglossa nigromaculata,NA,NA,NA,24.2,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
196,Anura,Amphibia,Arthroleptina,Cardioglossa occidentalis,NA,NA,NA,34.8,0,0,2.8,NA,NA,NA,1,NA,NA,0.017188988,NA,0.000520878
197,Anura,Amphibia,Arthroleptina,Cardioglossa oreas,NA,NA,NA,29.7,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
198,Anura,Amphibia,Arthroleptina,Cardioglossa pulchra,NA,NA,NA,34.1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
199,Anura,Amphibia,Arthroleptina,Cardioglossa schioetzi,NA,NA,NA,27.3,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
200,Anura,Amphibia,Arthroleptina,Cardioglossa trifasciata,NA,NA,NA,28.4,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
201,Anura,Amphibia,Arthroleptina,Cardioglossa venusta,NA,NA,NA,29.3,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
202,Anura,Amphibia,Arthroleptina,Leptodactylodon albiventris,NA,NA,NA,25,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
203,Anura,Amphibia,Arthroleptina,Leptodactylodon axillaris,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
204,Anura,Amphibia,Arthroleptina,Leptodactylodon bicolor,NA,NA,NA,27.9,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
205,Anura,Amphibia,Arthroleptina,Leptodactylodon blanci,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
206,Anura,Amphibia,Arthroleptina,Leptodactylodon boulengeri,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
207,Anura,Amphibia,Arthroleptina,Leptodactylodon bueanus,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
208,Anura,Amphibia,Arthroleptina,Leptodactylodon erythrogaster,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
209,Anura,Amphibia,Arthroleptina,Leptodactylodon mertensi,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
210,Anura,Amphibia,Arthroleptina,Leptodactylodon ornatus,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
211,Anura,Amphibia,Arthroleptina,Leptodactylodon ovatus,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
212,Anura,Amphibia,Arthroleptina,Leptodactylodon perreti,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
213,Anura,Amphibia,Arthroleptina,Leptodactylodon polyacanthus,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
214,Anura,Amphibia,Arthroleptina,Leptodactylodon stevarti,NA,NA,NA,22,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
215,Anura,Amphibia,Arthroleptina,Leptodactylodon ventrimarmoratus,NA,NA,NA,40,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
216,Anura,Amphibia,Arthroleptina,Leptodactylodon wildi,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
217,Anura,Amphibia,Arthroleptina,Leptopelis anchietae,NA,NA,NA,50,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
218,Anura,Amphibia,Arthroleptina,Leptopelis argenteus,NA,NA,NA,52,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
219,Anura,Amphibia,Arthroleptina,Leptopelis aubryi,NA,NA,NA,58,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
220,Anura,Amphibia,Arthroleptina,Leptopelis aubryioides,NA,NA,NA,57,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
221,Anura,Amphibia,Arthroleptina,Leptopelis barbouri,NA,NA,NA,58,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
222,Anura,Amphibia,Arthroleptina,Leptopelis bequaerti,NA,NA,NA,50,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
223,Anura,Amphibia,Arthroleptina,Leptopelis bocagii,NA,NA,NA,58,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
224,Anura,Amphibia,Arthroleptina,Leptopelis boulengeri,NA,NA,NA,81,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
225,Anura,Amphibia,Arthroleptina,Leptopelis brevipes,NA,NA,NA,63,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
226,Anura,Amphibia,Arthroleptina,Leptopelis brevirostris,NA,NA,NA,64,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
227,Anura,Amphibia,Arthroleptina,Leptopelis bufonides,NA,NA,NA,41,0,0,3.4,NA,NA,NA,1,NA,NA,NA,NA,0.000570276
228,Anura,Amphibia,Arthroleptina,Leptopelis calcaratus,NA,NA,NA,57,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
229,Anura,Amphibia,Arthroleptina,Leptopelis christyi,NA,NA,NA,62,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
230,Anura,Amphibia,Arthroleptina,Leptopelis concolor,NA,NA,NA,40,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
231,Anura,Amphibia,Arthroleptina,Leptopelis crystallinoron,NA,NA,NA,56.9,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
232,Anura,Amphibia,Arthroleptina,Leptopelis cynnamomeus,NA,NA,NA,40,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
233,Anura,Amphibia,Arthroleptina,Leptopelis fenestratus,NA,NA,NA,48,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
234,Anura,Amphibia,Arthroleptina,Leptopelis fiziensis,NA,NA,NA,38,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
235,Anura,Amphibia,Arthroleptina,Leptopelis flavomaculatus,NA,NA,NA,70,0,0,3.5,NA,NA,NA,1,NA,NA,0.03125,NA,0.000125
236,Anura,Amphibia,Arthroleptina,Leptopelis gramineus,NA,NA,NA,63,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
237,Anura,Amphibia,Arthroleptina,Leptopelis jordani,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
238,Anura,Amphibia,Arthroleptina,Leptopelis karissimbensis,NA,NA,NA,47.1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
239,Anura,Amphibia,Arthroleptina,Leptopelis kivuensis,NA,NA,NA,53.5,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
240,Anura,Amphibia,Arthroleptina,Leptopelis lebeaui,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
241,Anura,Amphibia,Arthroleptina,Leptopelis mackayi,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
242,Anura,Amphibia,Arthroleptina,Leptopelis macrotis,NA,NA,NA,84,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
243,Anura,Amphibia,Arthroleptina,Leptopelis marginatus,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
244,Anura,Amphibia,Arthroleptina,Leptopelis millsoni,NA,NA,NA,87,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
245,Anura,Amphibia,Arthroleptina,Leptopelis modestus,NA,NA,NA,41,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
246,Anura,Amphibia,Arthroleptina,Leptopelis mossambicus,NA,NA,NA,63,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
247,Anura,Amphibia,Arthroleptina,Leptopelis natalensis,NA,NA,NA,65,0,0,NA,NA,NA,NA,1,4.7,NA,NA,NA,NA
248,Anura,Amphibia,Arthroleptina,Leptopelis nordequatorialis,NA,NA,NA,54,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
249,Anura,Amphibia,Arthroleptina,Leptopelis notatus,NA,NA,NA,74,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
250,Anura,Amphibia,Arthroleptina,Leptopelis occidentalis,NA,NA,NA,71,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
251,Anura,Amphibia,Arthroleptina,Leptopelis ocellatus,NA,NA,NA,58,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
252,Anura,Amphibia,Arthroleptina,Leptopelis oryi,NA,NA,NA,58,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
253,Anura,Amphibia,Arthroleptina,Leptopelis palmatus,NA,NA,NA,110,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
254,Anura,Amphibia,Arthroleptina,Leptopelis parbocagii,NA,NA,NA,64,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
255,Anura,Amphibia,Arthroleptina,Leptopelis parkeri,NA,NA,NA,56,0,0,4,NA,NA,NA,1,NA,NA,NA,NA,0.000364431
256,Anura,Amphibia,Arthroleptina,Leptopelis parvus,NA,NA,NA,48,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
257,Anura,Amphibia,Arthroleptina,Leptopelis ragazzii,NA,NA,NA,50,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
258,Anura,Amphibia,Arthroleptina,Leptopelis rufus,NA,NA,NA,87,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
259,Anura,Amphibia,Arthroleptina,Leptopelis spiritusnoctis,NA,NA,NA,52,0,0,4,NA,NA,NA,1,NA,NA,0.022758307,NA,0.000455166
260,Anura,Amphibia,Arthroleptina,Leptopelis susanae,NA,NA,NA,53,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
261,Anura,Amphibia,Arthroleptina,Leptopelis uluguruensis,NA,NA,NA,48,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
262,Anura,Amphibia,Arthroleptina,Leptopelis vannutellii,NA,NA,NA,46,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
263,Anura,Amphibia,Arthroleptina,Leptopelis vermiculatus,NA,NA,NA,85,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
264,Anura,Amphibia,Arthroleptina,Leptopelis viridis,NA,NA,NA,50,0,0,2.5,NA,NA,NA,1,NA,NA,0.023375,NA,0.000125
265,Anura,Amphibia,Arthroleptina,Leptopelis xenodactylus,NA,NA,NA,55,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
266,Anura,Amphibia,Arthroleptina,Leptopelis yaldeni,NA,NA,NA,43,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
267,Anura,Amphibia,Arthroleptina,Leptopelis zebra,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
268,Anura,Amphibia,Arthroleptina,Nyctibates corrugatus,NA,NA,NA,53,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
269,Anura,Amphibia,Arthroleptina,Scotobleps gabonicus,NA,NA,NA,70,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
270,Anura,Amphibia,Arthroleptina,Trichobatrachus robustus,NA,NA,NA,130,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
271,Anura,Amphibia,Ascaphidae,truei,8,2.079441542,0.111111111,50,0,0,NA,20,0.001388889,7.579251212,NA,NA,NA,NA,NA,NA
272,Anura,Amphibia,Batrachylidae (13),,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,Anura,Amphibia,Bombinatoridae,bombina,3,1.098612289,0.25,60,0,0,NA,12,0.000555556,8.495541944,NA,NA,NA,NA,NA,NA
274,Anura,Amphibia,Bombinatoridae,orientalis,5,1.609437912,0.166666667,60,0,0,NA,20,0.000253968,9.278301283,NA,NA,NA,NA,NA,NA
275,Anura,Amphibia,Bombinatoridae,pachypus,3,1.098612289,0.25,60,0,0,NA,16,0.002564103,6.966146739,NA,NA,NA,NA,NA,NA
276,Anura,Amphibia,Bombinatoridae,variegata,1.5,0.405465108,0.4,55,0,0,NA,20,0.000720721,8.235258846,NA,NA,NA,NA,NA,NA
277,Anura,Amphibia,Bombinatorina,Barbourula busuangensis,NA,NA,NA,85.3,1,1,5.9,NA,NA,NA,1,NA,NA,0.025810924,NA,0.000330909
278,Anura,Amphibia,Bombinatorina,Barbourula kalimantanensis,NA,NA,NA,68,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
279,Anura,Amphibia,Bombinatorina,Bombina bombina,2.5,0.916290732,0.285714286,50,0,0,1.5,20,0.000300752,9.109224953,1,5.9,NA,0.00513,0.057142857,2.70E-05
280,Anura,Amphibia,Bombinatorina,Bombina lichuanensis,NA,NA,NA,63.4,0,0,3.4,NA,NA,NA,1,NA,NA,NA,NA,0.00015423
281,Anura,Amphibia,Bombinatorina,Bombina maxima,NA,NA,NA,77,0,0,3.2,NA,NA,NA,1,NA,NA,NA,NA,7.18E-05
282,Anura,Amphibia,Bombinatorina,Bombina orientalis,NA,NA,NA,47,0,0,1.95,20,NA,NA,1,13.1,NA,0.010534217,NA,7.14E-05
283,Anura,Amphibia,Bombinatorina,Bombina pachypus,3,1.098612289,0.25,45.75,0,0,1.2,16,0.00025641,9.268731832,1,NA,NA,0.005413669,0.076923077,1.80E-05
284,Anura,Amphibia,Bombinatorina,Bombina variegata,2.25,0.810930216,0.307692308,50,0,0,2,29,0.00034775,8.964025321,1,6.77,NA,0.00688,0.037383178,6.40E-05
285,Anura,Amphibia,Brachycephalidae,Brachycephalus alipioi,NA,NA,NA,16.2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
286,Anura,Amphibia,Brachycephalidae,Brachycephalus atelopoide,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
287,Anura,Amphibia,Brachycephalidae,Brachycephalus brunneus,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
288,Anura,Amphibia,Brachycephalidae,Brachycephalus bufonoides,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
289,Anura,Amphibia,Brachycephalidae,Brachycephalus didactylus,NA,NA,NA,10.7,1,1,NA,NA,NA,NA,1,15,NA,NA,NA,NA
290,Anura,Amphibia,Brachycephalidae,Brachycephalus ephippium,NA,NA,NA,19.7,1,1,5.2,NA,NA,NA,1,15,NA,0.091956272,NA,0.018391254
291,Anura,Amphibia,Brachycephalidae,Brachycephalus ferruginus,NA,NA,NA,14.5,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
292,Anura,Amphibia,Brachycephalidae,Brachycephalus garbeanus,NA,NA,NA,18.6,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
293,Anura,Amphibia,Brachycephalidae,Brachycephalus hermogenesi,NA,NA,NA,15,1,1,NA,NA,NA,NA,1,15,NA,NA,NA,NA
294,Anura,Amphibia,Brachycephalidae,Brachycephalus Izecksohni,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
295,Anura,Amphibia,Brachycephalidae,Brachycephalus nodoterga,NA,NA,NA,13.4,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
296,Anura,Amphibia,Brachycephalidae,Brachycephalus pernix,NA,NA,NA,15.8,1,1,NA,NA,NA,NA,1,12.15,NA,NA,NA,NA
297,Anura,Amphibia,Brachycephalidae,Brachycephalus pitanga,NA,NA,NA,14,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
298,Anura,Amphibia,Brachycephalidae,Brachycephalus pombali,NA,NA,NA,15.3,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
299,Anura,Amphibia,Brachycephalidae,Brachycephalus pulex,NA,NA,NA,8.4,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
300,Anura,Amphibia,Brachycephalidae,Brachycephalus toby,NA,NA,NA,13.9,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
301,Anura,Amphibia,Brachycephalidae,Brachycephalus vertebralis,NA,NA,NA,15.1,1,1,NA,NA,NA,NA,1,12,NA,NA,NA,NA
302,Anura,Amphibia,Brachycephalidae,ephippium,1,0,0.5,17,0,1,NA,5,0.05,3.995732274,NA,NA,NA,NA,NA,NA
303,Anura,Amphibia,Brachycephalidae,Ischnocnema bilineata,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
304,Anura,Amphibia,Brachycephalidae,Ischnocnema bolbodactyla,NA,NA,NA,15.3,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
305,Anura,Amphibia,Brachycephalidae,Ischnocnema concolor,NA,NA,NA,18.4,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
306,Anura,Amphibia,Brachycephalidae,Ischnocnema epipeda,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
307,Anura,Amphibia,Brachycephalidae,Ischnocnema erythromera,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
308,Anura,Amphibia,Brachycephalidae,Ischnocnema gehrti,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
309,Anura,Amphibia,Brachycephalidae,Ischnocnema gualteri,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
310,Anura,Amphibia,Brachycephalidae,Ischnocnema guentheri,NA,NA,NA,40,1,1,2.7,NA,NA,NA,1,1.1,NA,0.009226406,NA,0.000307547
311,Anura,Amphibia,Brachycephalidae,Ischnocnema henselii,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
312,Anura,Amphibia,Brachycephalidae,Ischnocnema hoehnei,NA,NA,NA,29.4,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
313,Anura,Amphibia,Brachycephalidae,Ischnocnema holti,NA,NA,NA,31.7,1,1,2.5,NA,NA,NA,1,NA,NA,0.007357555,NA,0.000490504
314,Anura,Amphibia,Brachycephalidae,Ischnocnema Izecksohni,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
315,Anura,Amphibia,Brachycephalidae,Ischnocnema juipoca,NA,NA,NA,26.26,1,1,2.4,NA,NA,NA,1,NA,NA,0.011450932,NA,0.000763395
316,Anura,Amphibia,Brachycephalidae,Ischnocnema lactea,NA,NA,NA,32,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
317,Anura,Amphibia,Brachycephalidae,Ischnocnema manezinho,NA,NA,NA,34.8,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
318,Anura,Amphibia,Brachycephalidae,Ischnocnema melanopygia,NA,NA,NA,23.3,1,1,2,NA,NA,NA,1,NA,NA,0.007589331,NA,0.000632444
319,Anura,Amphibia,Brachycephalidae,Ischnocnema nasuta,NA,NA,NA,33,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
320,Anura,Amphibia,Brachycephalidae,Ischnocnema nigriventris,NA,NA,NA,19,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
321,Anura,Amphibia,Brachycephalidae,Ischnocnema octavioi,NA,NA,NA,24.3,1,1,NA,NA,NA,NA,1,1.3,NA,NA,NA,NA
322,Anura,Amphibia,Brachycephalidae,Ischnocnema oea,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
323,Anura,Amphibia,Brachycephalidae,Ischnocnema paranaensis,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
324,Anura,Amphibia,Brachycephalidae,Ischnocnema parva,NA,NA,NA,25.5,1,1,4,NA,NA,NA,1,19,NA,0.073335293,NA,0.003859752
325,Anura,Amphibia,Brachycephalidae,Ischnocnema paulodutrai,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
326,Anura,Amphibia,Brachycephalidae,Ischnocnema penaxavantinho,NA,NA,NA,20.7,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
327,Anura,Amphibia,Brachycephalidae,Ischnocnema pusilla,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
328,Anura,Amphibia,Brachycephalidae,Ischnocnema ramagii,NA,NA,NA,30,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
329,Anura,Amphibia,Brachycephalidae,Ischnocnema randorum,NA,NA,NA,18.2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
330,Anura,Amphibia,Brachycephalidae,Ischnocnema sambaqui,NA,NA,NA,40,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
331,Anura,Amphibia,Brachycephalidae,Ischnocnema spanios,NA,NA,NA,21.4,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
332,Anura,Amphibia,Brachycephalidae,Ischnocnema surda,NA,NA,NA,25.9,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
333,Anura,Amphibia,Brachycephalidae,Ischnocnema venancioi,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
334,Anura,Amphibia,Brachycephalidae,Ischnocnema verrucosa,NA,NA,NA,24,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
335,Anura,Amphibia,Brachycephalidae,Ischnocnema vinhai,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
336,Anura,Amphibia,Brachycephalidae,Ischnocnema vizottoi,NA,NA,NA,22.1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
337,Anura,Amphibia,Brevicipitidae,Balebreviceps hillmani,NA,NA,NA,53,1,1,4,NA,NA,NA,1,NA,NA,NA,NA,0.000429885
338,Anura,Amphibia,Brevicipitidae,Breviceps acutirostris,NA,NA,NA,40,1,1,7.8,NA,NA,NA,1,NA,NA,0.177957,NA,0.007414875
339,Anura,Amphibia,Brevicipitidae,Breviceps adspersus,NA,NA,NA,60,1,1,4.5,NA,NA,NA,1,NA,NA,0.01940625,NA,0.000421875
340,Anura,Amphibia,Brevicipitidae,Breviceps bagginsi,NA,NA,NA,28.7,1,1,NA,NA,NA,NA,1,4.9,NA,NA,NA,NA
341,Anura,Amphibia,Brevicipitidae,Breviceps fichus,NA,NA,NA,43.8,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
342,Anura,Amphibia,Brevicipitidae,Breviceps fuscus,NA,NA,NA,51,1,1,5,NA,NA,NA,1,NA,NA,0.040048699,NA,0.000942322
343,Anura,Amphibia,Brevicipitidae,Breviceps gibbosus,NA,NA,NA,80,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
344,Anura,Amphibia,Brevicipitidae,Breviceps macrops,NA,NA,NA,50,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
345,Anura,Amphibia,Brevicipitidae,Breviceps montanus,NA,NA,NA,31,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
346,Anura,Amphibia,Brevicipitidae,Breviceps mossambicus,NA,NA,NA,52,1,1,5,NA,NA,NA,1,NA,NA,0.022224909,NA,0.000888996
347,Anura,Amphibia,Brevicipitidae,Breviceps namaquensis,NA,NA,NA,49,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
348,Anura,Amphibia,Brevicipitidae,Breviceps poweri,NA,NA,NA,50,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
349,Anura,Amphibia,Brevicipitidae,Breviceps rosei,NA,NA,NA,36,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
350,Anura,Amphibia,Brevicipitidae,Breviceps sopranus,NA,NA,NA,26.2,1,1,NA,NA,NA,NA,1,2.27,NA,NA,NA,NA
351,Anura,Amphibia,Brevicipitidae,Breviceps sylvestris,NA,NA,NA,50,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
352,Anura,Amphibia,Brevicipitidae,Breviceps verrucosus,NA,NA,NA,53,1,1,5,NA,NA,NA,1,NA,NA,0.029386675,NA,0.000839619
353,Anura,Amphibia,Brevicipitidae,Callulina dawida,NA,NA,NA,50,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
354,Anura,Amphibia,Brevicipitidae,Callulina hanseni,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
355,Anura,Amphibia,Brevicipitidae,Callulina kanga,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
356,Anura,Amphibia,Brevicipitidae,Callulina kisiwamsitu,NA,NA,NA,41.4,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
